[2023-03-04 20:09:21.094] [     92ms] [/home/crpier/Projects/memecry/frontend] git rev-parse --show-toplevel
[2023-03-04 20:11:34.384] [     16ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:11:35.121] [      8ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:11:36.001] [     15ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:11:36.002] [     16ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:11:36.003] [      6ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:11:36.733] [      7ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:11:40.731] [      8ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:11:41.755] [     18ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:11:41.756] [     19ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:11:41.756] [      7ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:12:10.001] [     14ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:12:10.200] [     10ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:12:10.206] [     10ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:12:10.210] [      9ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- frontend/src/root.tsx
[2023-03-04 20:12:10.211] [      4ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 22,22:frontend/src/root.tsx
[2023-03-04 20:12:10.510] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:41:35.304] [     11ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:41:36.109] [     17ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:41:36.109] [     18ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:41:36.119] [     15ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:43:08.958] [     13ms] [/home/crpier/Projects/memecry] git ls-files -- frontend/src/memecry.ts
[2023-03-04 20:43:08.967] [      8ms] [/home/crpier/Projects/memecry/frontend/src] git ls-files -- memecry.ts
[2023-03-04 20:43:12.566] [      6ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:43:13.084] [     14ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:43:47.052] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:43:47.565] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:44:15.608] [     12ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:44:16.127] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx a5c875df0533cbc8c8ccaf94913243bdc501d98e
[2023-03-04 20:44:52.534] [      6ms] [/home/crpier/Projects/memecry] git for-each-ref --format=%3ch%3e%(HEAD)%3cn%3e%(refname)%3cu%3e%(upstream:short)%3ct%3e%(upstream:track)%3cr%3e%(objectname)%3cd%3e%(committerdate:iso8601) refs/heads refs/remotes
[2023-03-04 20:44:52.544] [      8ms] [/home/crpier/Projects/memecry] git tag -l --format=%3cn%3e%(refname)%3c*r%3e%(*objectname)%3cr%3e%(objectname)%3cd%3e%(creatordate:iso8601)%3cad%3e%(authordate:iso8601)%3cs%3e%(subject)
[2023-03-04 20:45:27.537] [     18ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:45:27.537] [     19ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:45:27.538] [      7ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:45:38.472] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:45:38.985] [     10ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:45:38.993] [      7ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:46:14.837] [      6ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:46:15.645] [     17ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:46:15.652] [      6ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:47:17.872] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:47:18.386] [     10ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:47:18.399] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:47:34.243] [     14ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:47:34.759] [     11ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:47:34.772] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:47:41.252] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:47:41.766] [     10ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:47:41.780] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:47:56.211] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:47:56.728] [     13ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:47:56.740] [     10ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:47:56.751] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:02.023] [      9ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:48:02.034] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:14.004] [     13ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:48:14.520] [     11ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:48:14.530] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:29.416] [     11ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:48:30.001] [     12ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:48:30.011] [      9ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:48:30.022] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:31.414] [     13ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:48:32.214] [      5ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:48:32.220] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:34.071] [      8ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:48:34.869] [     14ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:48:34.879] [      9ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:48:34.891] [     11ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:42.892] [     13ms] [/home/crpier/Projects/memecry] git blame --root --incremental --contents - -- frontend/src/root.tsx
[2023-03-04 20:48:43.409] [     12ms] [/home/crpier/Projects/memecry] git status --porcelain=v2 --find-renames -- frontend/src/root.tsx
[2023-03-04 20:48:43.424] [     13ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:48:58.180] [     15ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:48:58.975] [      8ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:48:58.982] [      6ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:49:04.779] [     11ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:49:05.584] [     21ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:49:05.589] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:49:18.714] [     11ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:49:19.523] [     21ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:49:19.529] [      6ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:49:31.965] [     14ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:49:32.778] [     23ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:49:32.784] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:49:34.251] [     15ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:49:35.047] [     13ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:49:35.060] [     11ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:50:01.425] [      7ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options 1557780^{commit}
[2023-03-04 20:50:01.441] [      9ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options 1557780^{commit}
[2023-03-04 20:50:02.624] [     29ms] [/home/crpier/Projects/memecry] git log -M -n1 --format=%H a5c875df0533cbc8c8ccaf94913243bdc501d98e^ -- src/root.tsx
[2023-03-04 20:50:02.624] [     30ms] [/home/crpier/Projects/memecry] git log --format=%x3c%x2ff%x3e%n%x3cr%x3e%x20%H%n%x3ca%x3e%x20%aN%n%x3ce%x3e%x20%aE%n%x3cd%x3e%x20%at%n%x3cn%x3e%x20%cN%n%x3cm%x3e%x20%cE%n%x3cc%x3e%x20%ct%n%x3cp%x3e%x20%P%n%x3cs%x3e%n%B%n%x3c%x2fs%x3e%n%x3cf%x3e -M -m --name-status --full-history -n3 a5c875df0533cbc8c8ccaf94913243bdc501d98e --
[2023-03-04 20:50:02.625] [     10ms] [/home/crpier/Projects/memecry] git rev-parse --verify --end-of-options a5c875df0533cbc8c8ccaf94913243bdc501d98e^:./src/root.tsx
[2023-03-04 20:50:13.220] [      6ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:50:14.420] [     10ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:50:14.434] [     13ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
[2023-03-04 20:50:15.650] [     17ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- frontend/src/root.tsx
[2023-03-04 20:50:16.450] [     11ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- frontend/src/root.tsx
[2023-03-04 20:50:16.463] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 3,3:frontend/src/root.tsx
