[2023-03-03 08:26:46.212] [      4ms] [/home/crpier/Projects/memecry] git rev-parse --show-toplevel
[2023-03-03 11:03:54.990] [      7ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/components/Counter.tsx
[2023-03-03 11:03:54.996] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/components/Counter.tsx
[2023-03-03 11:09:22.358] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:09:22.898] [     11ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:09:22.911] [     12ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:09:22.923] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:09:34.650] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/components/Counter.tsx
[2023-03-03 11:09:35.172] [     11ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/components/Counter.tsx
[2023-03-03 11:09:35.185] [     11ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/components/Counter.tsx
[2023-03-03 11:09:35.195] [      9ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/components/Counter.tsx
[2023-03-03 11:09:39.052] [     15ms] [/home/crpier/Projects/memecry] git ls-files -- src/components/Navbar.tsx
[2023-03-03 11:09:39.059] [      6ms] [/home/crpier/Projects/memecry/src/components] git ls-files -- Navbar.tsx
[2023-03-03 11:09:39.082] [      8ms] [/home/crpier/Projects/memecry/src/components] git rev-parse --show-toplevel
[2023-03-03 11:10:12.840] [     11ms] [/home/crpier/Projects/memecry] git ls-files -- src/components/Navbar.tsx
[2023-03-03 11:10:12.850] [     10ms] [/home/crpier/Projects/memecry/src/components] git ls-files -- Navbar.tsx
[2023-03-03 11:10:29.240] [      9ms] [/home/crpier/Projects/memecry] git ls-files -- src/components/Navbar.tsx
[2023-03-03 11:10:29.246] [      6ms] [/home/crpier/Projects/memecry/src/components] git ls-files -- Navbar.tsx
[2023-03-03 11:10:32.235] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:10:32.758] [     10ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:10:32.772] [     11ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:10:32.785] [     12ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:10:44.608] [     11ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:10:45.410] [      8ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:10:45.417] [      6ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:10:45.425] [      7ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:11:44.309] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:11:45.106] [      6ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:11:45.112] [      5ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:11:45.116] [      4ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:11:58.960] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:11:59.771] [     13ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:11:59.778] [      6ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:11:59.785] [      6ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:12:12.207] [     10ms] [/home/crpier/Projects/memecry] git ls-files -- src/root.tsx
[2023-03-03 11:12:14.904] [     10ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:12:15.711] [     17ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:12:15.718] [      6ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:12:15.723] [      5ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:12:16.557] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:12:17.354] [     12ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:12:17.366] [     10ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:12:17.376] [     10ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
[2023-03-03 11:12:25.126] [      8ms] [/home/crpier/Projects/memecry] git ls-files -- src/root.tsx
[2023-03-03 11:12:28.801] [      9ms] [/home/crpier/Projects/memecry] git blame --root --incremental -- src/root.tsx
[2023-03-03 11:12:29.603] [     16ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M -- src/root.tsx
[2023-03-03 11:12:29.609] [      5ms] [/home/crpier/Projects/memecry] git diff --no-ext-diff --minimal -U0 -M --diff-filter=M --staged -- src/root.tsx
[2023-03-03 11:12:29.614] [      4ms] [/home/crpier/Projects/memecry] git log --format=%x3cr%x3e%x20%H -n3 -m -L 2,2:src/root.tsx
